GRAND_ID,DAM_HGT_M,AREA_SKM,DEPTH_M,DIS_AVG_LS,DOR_PC,ELEV_MASL,CATCH_SKM,GDP_capita,Population,run_mm_syr,inu_pc_umn,sgr_dk_sav,clz_cl_smj,ari_ix_sav,ari_ix_uav,glc_cl_smj,pnv_cl_smj,for_pc_use,crp_pc_use,pst_pc_use,ire_pc_use,gla_pc_use,prm_pc_use,pac_pc_use,fmh_cl_smj,swc_pc_uyr,lit_cl_smj,ero_kh_uav,pop_ct_usu,ppd_pk_uav,urb_pc_use,hft_ix_u09,hdi_ix_sav
1966,50.0,34.94,12.4,8091,170.4,957,498,5321.443515999999,6385000,1016,3,99.0,18,143,143,1,1.0,57,25,50,1,0,0,22,8,83,7,24979,821.9639999999999,44.696000000000005,1,119,645
1967,70.0,85.59,25.9,20823,338.1,548,499,15524.99456,4950000,1724,2,283.0,18,217,217,1,1.0,67,9,59,1,0,0,15,8,93,10,3902,186.282,58.205,3,134,776
1973,72.0,253.97,15.7,115308,110.0,32,3766,22267.036819999998,4107000,1126,15,100.0,18,154,154,1,1.0,54,9,17,0,0,0,0,8,84,2,6218,43.263999999999996,8.954,0,66,788
1975,73.0,39.54,30.3,196609,19.4,108,4614,13254.94922,48910000,898,4,126.0,17,112,112,16,1.0,17,4,61,7,0,0,35,9,77,6,2121,1064.625,76.04,2,108,727
1980,110.0,5.38,108.0,17938,102.7,1396,274,13254.94922,48910000,3834,2,341.0,18,314,314,1,1.0,66,3,8,2,0,0,10,8,97,1,4335,248.829,16.198,0,56,727
1982,90.0,59.29,33.2,350850,17.8,514,13154,13254.94922,48910000,964,1,454.0,11,124,124,17,1.0,20,6,72,3,0,0,15,9,87,8,9888,1275.901,49.021,1,111,727
1995,54.0,3543.41,15.2,662364,257.5,506,38956,44017.59091,36732000,458,47,65.0,6,181,189,4,8.0,67,0,0,0,0,50,0,5,97,9,147,0.0,0.0,0,1,916
2006,38.0,124.1,26.4,144310,71.9,298,8044,44017.59091,36732000,627,19,139.0,6,187,187,4,6.0,86,0,0,0,0,11,6,5,97,8,128,0.01,0.001,0,4,916
2007,48.0,277.22,18.7,275586,59.6,408,11382,44017.59091,36732000,743,9,59.0,6,171,171,4,6.0,65,0,0,0,0,20,1,5,97,8,87,0.025,0.002,0,1,916
2014,37.0,12.79,3.0,858134,0.1,31,45626,44017.59091,36732000,619,18,122.0,7,158,186,4,8.0,73,0,0,0,0,20,5,5,97,8,112,0.18600000000000003,0.005,0,5,916
2017,15.0,53.18,8.5,43710,32.8,297,1771,44017.59091,36732000,704,11,66.0,7,146,155,6,8.0,72,1,0,0,0,8,1,5,94,8,64,190.299,2.802,0,13,916
2018,34.0,46.51,7.8,594140,1.9,150,25850,44017.59091,36732000,676,14,83.0,7,140,165,6,8.0,70,0,0,0,0,15,1,5,96,4,71,4.636,0.192,0,4,916
2019,40.0,17.76,14.4,622141,1.3,135,27127,44017.59091,36732000,676,14,83.0,7,140,165,6,8.0,70,0,0,0,0,15,1,5,96,4,71,4.636,0.192,0,4,916
2020,49.0,37.6,27.7,49139,67.1,280,2007,44017.59091,36732000,704,11,66.0,7,146,155,6,8.0,72,1,0,0,0,8,1,5,94,8,64,190.299,2.802,0,13,916
2021,45.0,1112.79,4.8,1560694,10.9,90,72559,44017.59091,36732000,704,11,66.0,7,146,155,6,8.0,72,1,0,0,0,8,1,5,94,8,64,190.299,2.802,0,13,916
2022,59.0,21.76,37.2,1576283,1.6,61,73541,44017.59091,36732000,704,11,66.0,7,146,155,6,8.0,72,1,0,0,0,8,1,5,94,8,64,190.299,2.802,0,13,916
2023,16.0,1318.78,6.5,141426,192.2,390,8724,44017.59091,36732000,521,22,28.0,7,151,151,4,6.0,69,0,0,0,0,0,1,5,93,8,37,2.417,0.31,0,2,916
2024,24.0,58.1,6.4,85554,13.9,151,3447,44017.59091,36732000,786,6,100.0,7,181,181,6,8.0,91,1,1,0,0,0,2,5,97,9,81,31.101999999999997,9.597999999999999,0,29,916
2029,26.0,94.5,8.4,62325,40.2,358,4260,44017.59091,36732000,494,9,56.0,7,149,149,6,8.0,94,0,0,0,0,0,8,5,92,8,75,3.2960000000000003,0.607,0,8,916
2030,20.0,5.59,4.9,1881,45.9,459,49,44017.59091,36732000,1017,0,127.0,7,192,173,6,4.0,27,0,2,0,0,0,6,5,93,5,146,13.245,36.747,0,149,896
2034,4.0,52.18,2.5,14156,29.1,286,764,54225.44612000001,325084992,610,1,73.0,7,132,132,6,8.0,94,1,0,0,0,0,3,5,91,3,64,0.063,0.022000000000000002,0,3,925
2037,4.0,5.31,2.5,832,50.7,295,42,54225.44612000001,325084992,733,8,52.0,7,127,127,6,8.0,92,1,0,0,0,0,5,5,88,3,135,171.14700000000002,8.318,0,43,925
2040,4.0,5.34,2.7,817,56.7,418,39,54225.44612000001,325084992,733,8,52.0,7,127,127,6,8.0,92,1,0,0,0,0,5,5,88,3,135,171.14700000000002,8.318,0,43,925
2041,55.0,54.27,25.1,813584,5.3,38,39659,44017.59091,36732000,705,3,66.0,7,135,135,6,8.0,93,4,0,0,0,0,2,5,90,3,126,306.0,7.3229999999999995,0,48,900
2042,5.0,4.01,2.9,1987,18.4,494,97,54225.44612000001,325084992,733,8,52.0,7,127,127,6,8.0,92,1,0,0,0,0,5,5,88,3,135,171.14700000000002,8.318,0,43,925
2043,18.0,25.1,7.8,27488,22.6,330,1392,54225.44612000001,325084992,733,8,52.0,7,127,127,6,8.0,92,1,0,0,0,0,5,5,88,3,135,171.14700000000002,8.318,0,43,925
2044,25.0,110.28,10.9,70877,53.9,288,3749,54225.44612000001,325084992,733,8,52.0,7,127,127,6,8.0,92,1,0,0,0,0,5,5,88,3,135,171.14700000000002,8.318,0,43,925
2045,15.0,6.36,5.2,10263,10.2,377,530,54225.44612000001,325084992,733,8,52.0,7,127,127,6,8.0,92,1,0,0,0,0,5,5,88,3,135,171.14700000000002,8.318,0,43,925
2046,3.0,6.38,2.3,612,77.2,334,27,54225.44612000001,325084992,733,8,52.0,7,127,127,6,8.0,92,1,0,0,0,0,5,5,88,3,135,171.14700000000002,8.318,0,43,925
2047,9.0,9.91,5.0,2304,68.1,344,104,54225.44612000001,325084992,733,8,52.0,7,127,127,6,8.0,92,1,0,0,0,0,5,5,88,3,135,171.14700000000002,8.318,0,43,925
2049,5.0,12.32,1.4,4502,12.1,371,198,54225.44612000001,325084992,815,7,97.0,7,133,133,2,5.0,93,2,0,0,0,0,2,5,89,3,253,436.17699999999996,19.090999999999998,1,71,927
2053,11.0,78.48,6.2,95606,16.1,148,4975,54225.44612000001,325084992,733,8,52.0,7,127,127,6,8.0,92,1,0,0,0,0,5,5,88,3,135,171.14700000000002,8.318,0,43,925
2054,20.0,10.02,6.9,107124,2.1,94,5528,54225.44612000001,325084992,733,8,52.0,7,127,127,6,8.0,92,1,0,0,0,0,5,5,88,3,135,171.14700000000002,8.318,0,43,925
2057,14.0,6.5,13.1,172505,1.6,68,8729,54225.44612000001,325084992,733,8,52.0,7,127,127,6,8.0,92,1,0,0,0,0,5,5,88,3,135,171.14700000000002,8.318,0,43,925
2058,5.0,68.09,3.9,22306,37.6,117,1058,54225.44612000001,325084992,782,91,36.0,7,144,182,6,4.0,99,0,0,0,0,0,19,5,95,9,84,0.611,54.163999999999994,0,175,915
2059,50.0,12.66,10.5,69655,6.1,287,3590,54225.44612000001,325084992,815,7,97.0,7,133,133,2,5.0,93,2,0,0,0,0,2,5,89,3,253,436.17699999999996,19.090999999999998,1,71,927
2062,6.0,9.49,4.6,4963,27.6,290,208,54225.44612000001,325084992,815,7,97.0,7,133,133,2,5.0,93,2,0,0,0,0,2,5,89,3,253,436.17699999999996,19.090999999999998,1,71,927
2063,3.0,27.46,1.0,2208,38.9,135,92,54225.44612000001,325084992,733,8,52.0,7,127,127,6,8.0,92,1,0,0,0,0,5,5,88,3,135,171.14700000000002,8.318,0,43,925
2064,15.0,70.8,2.6,69262,8.4,62,3396,54225.44612000001,325084992,782,91,36.0,7,144,182,6,4.0,99,0,0,0,0,0,19,5,95,9,84,0.611,54.163999999999994,0,175,915
2066,3.0,4.39,7.7,1090,98.0,350,49,54225.44612000001,325084992,815,7,97.0,7,133,133,2,5.0,93,2,0,0,0,0,2,5,89,3,253,436.17699999999996,19.090999999999998,1,71,927
2067,13.0,63.32,8.5,26264,64.8,345,1331,54225.44612000001,325084992,815,7,97.0,7,133,133,2,5.0,93,2,0,0,0,0,2,5,89,3,253,436.17699999999996,19.090999999999998,1,71,927
2072,5.0,7.23,2.3,5620,9.5,541,262,54225.44612000001,325084992,815,7,97.0,7,133,133,2,5.0,93,2,0,0,0,0,2,5,89,3,253,436.17699999999996,19.090999999999998,1,71,927
2073,6.0,5.92,2.1,1349,29.6,73,56,54225.44612000001,325084992,782,91,36.0,7,144,182,6,4.0,99,0,0,0,0,0,19,5,95,9,84,0.611,54.163999999999994,0,175,915
2082,28.0,16.31,7.6,6768,57.8,83,234,44017.59091,36732000,856,86,83.0,7,163,161,6,4.0,94,4,2,0,0,0,0,5,91,9,89,3.594,15.140999999999998,0,47,899
2084,8.0,59.49,4.0,21791,34.5,444,1000,54225.44612000001,325084992,815,7,97.0,7,133,133,2,5.0,93,2,0,0,0,0,2,5,89,3,253,436.17699999999996,19.090999999999998,1,71,927
2085,2.0,17.88,1.0,7700,7.2,64,319,54225.44612000001,325084992,815,7,97.0,7,133,133,2,5.0,93,2,0,0,0,0,2,5,89,3,253,436.17699999999996,19.090999999999998,1,71,927
2086,12.0,2.06,11.1,168602,0.4,78,8409,54225.44612000001,325084992,815,7,97.0,7,133,133,2,5.0,93,2,0,0,0,0,2,5,89,3,253,436.17699999999996,19.090999999999998,1,71,927
2093,34.0,2.1,10.0,866,76.9,373,35,54225.44612000001,325084992,652,11,111.0,7,116,116,2,5.0,81,16,4,0,0,0,11,5,87,8,496,1010.765,45.425,2,121,944
2095,7.0,2.1,8.7,1835,31.5,174,69,54225.44612000001,325084992,815,7,97.0,7,133,133,2,5.0,93,2,0,0,0,0,2,5,89,3,253,436.17699999999996,19.090999999999998,1,71,927
2097,4.0,33.91,1.6,5590,30.7,73,213,54225.44612000001,325084992,815,7,97.0,7,133,133,2,5.0,93,2,0,0,0,0,2,5,89,3,253,436.17699999999996,19.090999999999998,1,71,927
2102,18.0,2.4,6.5,57879,0.9,381,2404,54225.44612000001,325084992,607,41,38.0,7,116,103,2,5.0,40,20,3,1,0,0,8,5,83,6,621,38068.703,50.847,3,74,945
2104,23.0,12.22,11.6,56056,8.0,420,2321,54225.44612000001,325084992,607,41,38.0,7,116,103,2,5.0,40,20,3,1,0,0,8,5,83,6,621,38068.703,50.847,3,74,945
2107,22.0,21.62,6.7,7687,60.1,141,282,44017.59091,36732000,873,95,38.0,7,198,206,6,4.0,100,0,0,0,0,0,0,5,96,9,80,2.31,65.035,0,137,899
2108,15.0,1.34,12.5,1044,50.7,384,53,54225.44612000001,325084992,652,11,111.0,7,116,116,2,5.0,81,16,4,0,0,0,11,5,87,8,496,1010.765,45.425,2,121,944
2114,2.0,2.41,5.9,582,77.9,46,20,54225.44612000001,325084992,912,71,45.0,7,132,131,2,5.0,99,0,0,0,0,0,2,5,87,3,177,5.831,38.984,0,193,925
2115,6.0,24.63,3.0,9768,24.0,464,385,54225.44612000001,325084992,607,41,38.0,7,116,103,2,5.0,40,20,3,1,0,0,8,5,83,6,621,38068.703,50.847,3,74,945
2117,16.0,152.84,5.7,47655,58.1,84,1611,44017.59091,36732000,929,21,26.0,7,192,192,6,4.0,81,0,0,0,0,0,35,5,94,3,49,3.793,2.31,0,27,899
2127,2.0,113.39,24.5,11877,741.0,100,608,54225.44612000001,325084992,652,11,111.0,7,116,116,2,5.0,81,16,4,0,0,0,11,5,87,8,496,1010.765,45.425,2,121,944
2130,5.0,26.8,2.4,3343,62.0,171,128,54225.44612000001,325084992,727,5,88.0,7,121,121,2,5.0,90,3,1,0,0,0,6,5,86,9,284,1990.162,159.775,12,204,952
2131,21.0,2.55,10.7,829,104.0,452,43,54225.44612000001,325084992,652,11,111.0,7,116,116,2,5.0,81,16,4,0,0,0,11,5,87,8,496,1010.765,45.425,2,121,944
2145,3.0,181.82,1.4,21092,38.6,154,954,54225.44612000001,325084992,727,5,88.0,7,121,121,2,5.0,90,3,1,0,0,0,6,5,86,9,284,1990.162,159.775,12,204,952
2149,43.0,13.46,14.1,65517,9.2,111,2624,54225.44612000001,325084992,727,5,88.0,7,121,121,2,5.0,90,3,1,0,0,0,6,5,86,9,284,1990.162,159.775,12,204,952
2152,28.0,97.56,10.0,67155,46.1,233,2734,54225.44612000001,325084992,773,4,122.0,7,141,141,2,5.0,91,1,0,0,0,0,54,5,91,8,187,23.513,9.838,0,47,952
2175,39.0,2.92,8.4,250021,0.3,12,12160,54225.44612000001,325084992,727,5,88.0,7,121,121,2,5.0,90,3,1,0,0,0,6,5,86,9,284,1990.162,159.775,12,204,952
2176,43.0,0.62,33.9,10,6659.1,292,0,54225.44612000001,325084992,719,4,131.0,7,127,127,2,5.0,96,4,1,0,0,0,4,5,89,8,321,2251.567,79.635,6,134,951
2178,50.0,0.92,21.8,20141,3.2,264,916,54225.44612000001,325084992,771,2,123.0,7,127,127,2,5.0,82,15,5,0,0,0,12,5,89,3,1047,615.056,69.62100000000001,4,135,952
2204,31.0,3.05,27.3,6722,39.3,327,319,54225.44612000001,325084992,628,6,75.0,10,117,116,2,5.0,80,13,2,1,0,0,6,5,87,3,1590,7717.15,274.16,18,220,947
2255,57.0,1.16,41.9,10077,15.3,131,449,54225.44612000001,325084992,627,0,175.0,18,119,64,16,1.0,50,12,47,0,0,0,73,8,55,9,462,0.005,0.15,0,118,829
2256,73.0,1.91,35.5,2622,82.0,245,124,54225.44612000001,325084992,627,0,175.0,18,119,64,16,1.0,50,12,47,0,0,0,73,8,55,9,462,0.005,0.15,0,118,829
2258,32.0,0.74,25.0,300,195.5,545,17,54225.44612000001,325084992,627,0,175.0,18,119,64,16,1.0,50,12,47,0,0,0,73,8,55,9,462,0.005,0.15,0,118,829
2299,54.0,21.72,31.8,6982,313.4,2581,367,13254.94922,48910000,820,1,256.0,11,83,83,16,1.0,6,10,59,2,0,0,10,9,68,1,3677,5427.725,918.43,21,208,727
2300,237.0,8.5,89.4,53699,44.9,1583,2431,13254.94922,48910000,1244,1,584.0,11,163,164,17,1.0,20,7,49,1,0,0,7,3,86,5,7777,347.148,39.516,0,85,727
2303,90.0,33.92,41.3,49432,89.8,361,1632,13254.94922,48910000,964,1,454.0,11,124,124,17,1.0,20,6,72,3,0,0,15,9,87,8,9888,1275.901,49.021,1,111,727
2345,170.0,230.77,53.7,664932,59.1,536,33304,18933.90715,43937000,140,4,119.0,8,19,55,14,10.0,17,0,42,0,0,0,20,5,45,2,1206,108.524,2.489,0,40,836
2346,130.0,53.39,60.2,237040,43.0,689,7041,18933.90715,43937000,922,10,269.0,7,92,92,14,8.0,27,0,28,0,0,0,55,5,66,10,2205,48.653,5.197,0,48,835
2347,130.0,82.16,68.2,155394,114.3,460,4505,18933.90715,43937000,1307,6,513.0,7,149,149,3,8.0,59,1,20,0,1,0,28,5,79,10,5271,33.294000000000004,3.0039999999999996,0,32,818
2350,25.0,496.96,3.6,129410,43.9,86,4584,44017.59091,36732000,916,23,143.0,7,190,190,11,6.0,45,0,1,0,0,0,19,5,95,4,177,11.895999999999999,1.746,0,15,907
2352,11.0,187.31,6.8,181480,22.3,156,5840,44017.59091,36732000,937,21,58.0,7,192,192,4,6.0,40,0,0,0,0,0,2,5,95,2,131,18.456,1.732,0,8,907
2353,63.0,153.24,41.1,40044,498.9,325,1029,44017.59091,36732000,937,21,58.0,7,192,192,4,6.0,40,0,0,0,0,0,2,5,95,2,131,18.456,1.732,0,8,907
2357,20.0,18.66,6.9,27467,14.9,305,675,44017.59091,36732000,1266,95,147.0,5,264,238,9,6.0,40,0,0,0,0,0,0,5,98,8,2028,0.0,0.003,0,32,907
2358,30.0,60.53,13.2,18612,136.3,301,487,44017.59091,36732000,1266,95,147.0,5,264,238,9,6.0,40,0,0,0,0,0,0,5,98,8,2028,0.0,0.003,0,32,907
2360,47.0,41.57,84.2,315353,35.2,33,5905,17000.0,275000,1671,7,41.0,18,194,194,1,1.0,87,0,0,0,0,0,30,9,92,8,491,3.0210000000000004,0.465,0,9,897
2368,154.0,922.61,59.0,857916,201.1,422,51363,14103.451530000002,207834000,578,3,144.0,18,110,102,12,9.0,10,6,50,1,0,0,9,9,71,9,10713,669.0,12.84,0,78,764
2372,50.0,35.62,16.8,12530,151.8,1001,1003,14103.451530000002,207834000,405,0,71.0,14,90,90,13,9.0,5,10,27,2,0,0,42,9,69,8,7871,1593.3310000000001,293.555,10,161,810
2375,75.0,799.76,26.3,657937,101.2,566,50953,14103.451530000002,207834000,418,2,63.0,13,80,83,13,9.0,6,7,50,1,0,0,2,9,65,1,11720,2570.928,50.007,2,110,760
2376,110.0,333.17,51.0,1148952,46.9,460,94788,14103.451530000002,207834000,363,2,63.0,13,80,87,16,2.0,3,13,53,2,0,0,4,9,68,2,12986,7949.146,69.953,2,113,763
2377,158.0,206.21,85.3,351146,158.8,644,29099,14103.451530000002,207834000,353,2,81.0,13,90,88,16,2.0,2,15,53,3,0,0,0,9,69,8,13101,564.609,17.729,1,99,762
2380,127.0,583.59,21.5,2111264,18.8,340,171680,14103.451530000002,207834000,358,2,48.0,18,88,87,16,2.0,2,14,56,2,0,0,3,9,68,3,12308,8830.157,51.372,2,112,763
2381,142.0,237.2,54.0,207006,196.1,740,15356,14103.451530000002,207834000,419,2,78.0,14,100,100,16,2.0,4,16,47,1,0,0,1,9,73,8,14410,928.193,41.985,1,108,760
2385,55.0,178.4,12.2,1171983,5.9,493,67559,14103.451530000002,207834000,527,3,102.0,14,99,101,16,2.0,5,18,45,1,0,0,10,9,74,8,14690,3164.458,46.669,2,117,772
2387,92.0,42.5,33.4,1048838,4.3,624,61116,14103.451530000002,207834000,527,3,102.0,14,99,101,16,2.0,5,18,45,1,0,0,10,9,74,8,14690,3164.458,46.669,2,117,772
2394,43.0,289.24,12.7,6217606,1.9,278,452180,14103.451530000002,207834000,201,3,30.0,18,75,89,16,2.0,5,19,49,2,0,0,6,9,69,3,11785,48526.258,107.551,3,123,781
2398,60.0,27.12,20.6,45101,39.4,864,2549,14103.451530000002,207834000,525,1,81.0,14,99,99,16,2.0,9,33,27,8,0,0,0,9,74,8,16816,1467.4660000000001,115.861,4,148,796
2401,38.0,1204.99,16.6,7271728,8.7,244,572634,14103.451530000002,207834000,242,3,36.0,13,74,88,16,2.0,5,16,53,2,0,0,5,9,69,3,10126,50915.715,88.781,2,116,783
2403,58.0,83.58,8.0,1104133,1.9,258,88731,14103.451530000002,207834000,283,3,52.0,13,79,88,16,2.0,11,24,41,2,0,0,4,9,74,3,12007,4605.967000000001,45.316,2,120,795
2404,30.0,201.44,9.5,1191954,5.1,255,100865,14103.451530000002,207834000,283,3,52.0,13,79,88,16,2.0,11,24,41,2,0,0,4,9,74,3,12007,4605.967000000001,45.316,2,120,795
2405,59.0,407.17,25.9,1055885,31.7,324,84726,14103.451530000002,207834000,283,3,52.0,13,79,88,16,2.0,11,24,41,2,0,0,4,9,74,3,12007,4605.967000000001,45.316,2,120,795
2410,63.0,39.77,35.2,4279,1037.5,845,210,14103.451530000002,207834000,543,3,66.0,14,97,97,16,2.0,10,21,22,2,0,0,56,9,75,3,11168,3595.435,284.756,10,193,809
2411,89.0,341.19,25.8,240498,116.0,471,27740,14103.451530000002,207834000,262,4,61.0,14,86,88,16,2.0,14,16,37,4,0,0,11,9,74,2,8766,1013.363,35.538000000000004,1,108,790
2414,50.0,373.64,18.8,155180,143.2,549,17807,14103.451530000002,207834000,321,3,45.0,14,87,87,16,1.0,13,16,34,5,0,0,12,9,73,3,6406,668.04,34.830999999999996,1,105,814
2416,105.0,104.9,45.1,49597,302.5,713,2673,14103.451530000002,207834000,624,4,121.0,14,110,110,18,1.0,16,5,34,1,0,0,24,8,80,9,10119,3682.697,170.122,6,143,806
2439,140.0,61.07,49.1,713873,13.3,607,34361,14103.451530000002,207834000,663,1,120.0,11,129,115,1,1.0,48,18,14,0,0,0,0,9,92,2,3159,3862.817,112.42399999999999,4,91,781
2441,90.0,28.3,42.4,95702,39.8,186,2514,18933.90715,43937000,1186,0,76.0,14,114,114,1,1.0,84,6,1,0,0,0,30,7,91,2,388,51.34,20.539,0,44,801
2442,160.0,77.4,78.8,632503,30.6,623,30146,14103.451530000002,207834000,663,1,120.0,11,129,115,1,1.0,48,18,14,0,0,0,0,9,92,2,3159,3862.817,112.42399999999999,4,91,781
2448,12.0,7.2,5.8,19511,6.8,865,1037,14103.451530000002,207834000,730,1,88.0,11,130,130,1,9.0,50,11,36,0,0,0,1,9,95,2,3073,414.639,27.814,1,76,805
2451,58.0,192.28,19.1,261848,44.5,321,8213,14103.451530000002,207834000,946,2,77.0,14,121,121,16,10.0,16,45,24,2,0,0,0,5,92,2,24712,525.893,30.546,1,121,776
2455,65.0,533.46,10.3,5924032,2.9,22,242476,18933.90715,43937000,550,2,15.0,14,87,114,13,10.0,21,21,48,2,0,0,3,9,88,3,12325,4879.219,20.124000000000002,1,93,814
2456,51.0,718.48,12.2,534633,52.2,62,39530,20551.40942,3437000,423,4,20.0,14,86,89,13,10.0,8,3,79,1,0,0,1,9,78,2,1102,344.23699999999997,7.678999999999999,0,75,795
2457,46.0,74.04,38.5,582322,15.5,43,43612,20551.40942,3437000,423,4,20.0,14,86,89,13,10.0,8,3,79,1,0,0,1,9,78,2,1102,344.23699999999997,7.678999999999999,0,75,795
2490,53.0,311.16,16.3,502502,31.9,160,85234,14103.451530000002,207834000,211,0,49.0,17,59,63,17,9.0,27,5,11,0,0,0,8,9,54,5,2908,285.828,3.259,0,41,669
2513,105.0,687.51,15.7,2497161,13.7,260,594779,14103.451530000002,207834000,113,3,57.0,18,28,56,14,11.0,17,7,25,1,0,0,11,9,46,5,4550,12868.167,21.673000000000002,1,76,692
2514,30.0,79.09,15.2,2529313,1.5,252,607026,14103.451530000002,207834000,116,3,59.0,18,35,55,18,11.0,17,7,25,1,0,0,11,9,46,6,4470,13383.559,22.009,1,76,679
2517,150.0,56.14,67.7,2508164,4.8,140,611799,14103.451530000002,207834000,116,3,59.0,18,35,55,18,11.0,17,7,25,1,0,0,11,9,46,6,4470,13383.559,22.009,1,76,679
2546,85.0,29.97,29.7,231146,12.2,479,13530,14103.451530000002,207834000,624,4,121.0,14,110,110,18,1.0,16,5,34,1,0,0,24,8,80,9,10119,3682.697,170.122,6,143,806
2548,26.0,20.71,50.8,5773,577.8,424,300,14103.451530000002,207834000,558,27,139.0,13,101,73,1,1.0,68,36,7,1,0,0,0,8,61,9,651,2.7769999999999997,937.903,27,316,794
2552,22.0,17.66,6.6,305638,1.2,284,6361,46482.958289999995,334000,1617,4,175.0,5,446,446,19,15.0,0,0,0,0,11,2,25,11,100,2,4316,2.2769999999999997,0.285,0,21,921
2557,29.0,0.84,13.3,1708,20.8,258,41,39753.24389,66727000,1379,38,235.0,10,277,252,12,8.0,6,3,61,0,0,0,11,5,97,8,867,1.609,187.43900000000002,25,375,919
2558,30.0,4.67,16.7,3331,74.4,258,78,39753.24389,66727000,1379,38,235.0,10,277,252,12,8.0,6,3,61,0,0,0,11,5,97,8,867,1.609,187.43900000000002,25,375,919
2562,35.0,8.5,20.5,6759,81.7,264,142,39753.24389,66727000,1379,38,235.0,10,277,252,12,8.0,6,3,61,0,0,0,11,5,97,8,867,1.609,187.43900000000002,25,375,919
2564,27.0,2.93,9.4,8790,9.9,227,192,39753.24389,66727000,1379,38,235.0,10,277,252,12,8.0,6,3,61,0,0,0,11,5,97,8,867,1.609,187.43900000000002,25,375,919
2565,35.0,9.37,21.7,4329,148.7,196,86,39753.24389,66727000,1379,38,235.0,10,277,252,12,8.0,6,3,61,0,0,0,11,5,97,8,867,1.609,187.43900000000002,25,375,919
